study_id	qpcr_id	region	well	sample_id	sample_group	target	control	target_ct	control_ct	delta_ct	twoddct	mincol	platecolincrement	biorep
CMR-1871	JES0034	CB	B1		saline	PRNP	TBP	14.03659725189209	26.17555046081543	-12.13895320892334	1.213339811623297	1	1	CMR-1871-JES0034-B1-2
CMR-1871	JES0034	CB	B2		saline	PRNP	TBP	14.243894577026367	26.371580123901367	-12.127685546875	1.2039003576511775	1	1	CMR-1871-JES0034-B1-2
CMR-1871	JES0034	CB	C1		saline	PRNP	TBP	12.967243194580078	25.216171264648438	-12.24892807006836	1.3094477679489813	1	1	CMR-1871-JES0034-C1-2
CMR-1871	JES0034	CB	C2		saline	PRNP	TBP	13.123595237731934	25.277956008911133	-12.1543607711792	1.226367368355633	1	1	CMR-1871-JES0034-C1-2
CMR-1871	JES0034	CB	D1		saline	PRNP	TBP	13.403693199157715	25.506954193115234	-12.10326099395752	1.1836901138582478	1	1	CMR-1871-JES0034-D1-2
CMR-1871	JES0034	CB	D2		saline	PRNP	TBP	13.575711250305176	25.583822250366211	-12.008111000061035	1.108140986146831	1	1	CMR-1871-JES0034-D1-2
CMR-1871	JES0034	CB	E1		saline	PRNP	TBP	13.6378173828125	24.980798721313477	-11.342981338500977	0.6988291930847311	1	1	CMR-1871-JES0034-E1-2
CMR-1871	JES0034	CB	E2		saline	PRNP	TBP	13.873343467712402	25.328960418701172	-11.45561695098877	0.7555752734016238	1	1	CMR-1871-JES0034-E1-2
CMR-1871	JES0034	CB	F1		saline	PRNP	TBP	14.530424118041992	25.91108512878418	-11.380661010742188	0.7173213391719121	1	1	CMR-1871-JES0034-F1-2
CMR-1871	JES0034	CB	F2		saline	PRNP	TBP	14.804397583007812	26.058639526367188	-11.254241943359375	0.6571398726967325	1	1	CMR-1871-JES0034-F1-2
CMR-1871	JES0034	CB	G1		saline	PRNP	TBP	13.532393455505371	25.667028427124023	-12.134634971618652	1.2097135042224367	1	1	CMR-1871-JES0034-G1-2
CMR-1871	JES0034	CB	G2		saline	PRNP	TBP	13.643514633178711	25.777473449707031	-12.13395881652832	1.2091466745923294	1	1	CMR-1871-JES0034-G1-2
CMR-1871	JES0034	CB	H1		saline	PRNP	TBP	13.052842140197754	24.774980545043945	-11.722138404846191	0.9088844832207315	1	1	CMR-1871-JES0034-H1-2
CMR-1871	JES0034	CB	H2		saline	PRNP	TBP	13.315381050109863	24.845975875854492	-11.530594825744629	0.795881346961994	1	1	CMR-1871-JES0034-H1-2
CMR-1871	JES0034	CB	A3		10 NMOLE P3V1M	PRNP	TBP	14.610994338989258	25.593879699707031	-10.982885360717773	0.5444667316883152	3	1	CMR-1871-JES0034-A3-4
CMR-1871	JES0034	CB	A4		10 NMOLE P3V1M	PRNP	TBP	15.25035285949707	26.426761627197266	-11.176408767700195	0.6226266401255892	3	1	CMR-1871-JES0034-A3-4
CMR-1871	JES0034	CB	B3		10 NMOLE P3V1M	PRNP	TBP	14.699127197265625	25.933403015136719	-11.234275817871094	0.648108051292958	3	1	CMR-1871-JES0034-B3-4
CMR-1871	JES0034	CB	B4		10 NMOLE P3V1M	PRNP	TBP	14.551609039306641	25.81816291809082	-11.26655387878418	0.6627718910078891	3	1	CMR-1871-JES0034-B3-4
CMR-1871	JES0034	CB	C3		10 NMOLE P3V1M	PRNP	TBP	13.974467277526855	24.918399810791016	-10.94393253326416	0.5299627913885339	3	1	CMR-1871-JES0034-C3-4
CMR-1871	JES0034	CB	C4		10 NMOLE P3V1M	PRNP	TBP	14.163237571716309	24.895847320556641	-10.732609748840332	0.4577526656637641	3	1	CMR-1871-JES0034-C3-4
CMR-1871	JES0034	CB	D3		10 NMOLE P3V1M	PRNP	TBP	14.540775299072266	25.011930465698242	-10.471155166625977	0.3818785020048385	3	1	CMR-1871-JES0034-D3-4
CMR-1871	JES0034	CB	D4		10 NMOLE P3V1M	PRNP	TBP	14.560969352722168	25.272470474243164	-10.711501121520996	0.4511038691088258	3	1	CMR-1871-JES0034-D3-4
CMR-1871	JES0034	CB	E3		10 NMOLE P3V1M	PRNP	TBP	14.389411926269531	25.366996765136719	-10.977584838867188	0.5424700084387195	3	1	CMR-1871-JES0034-E3-4
CMR-1871	JES0034	CB	E4		10 NMOLE P3V1M	PRNP	TBP	14.546835899353027	25.483022689819336	-10.936186790466309	0.527125077648678	3	1	CMR-1871-JES0034-E3-4
CMR-1871	JES0034	CB	F3		10 NMOLE P3V1M	PRNP	TBP	15.058450698852539	26.752962112426758	-11.694511413574219	0.8916453232461586	3	1	CMR-1871-JES0034-F3-4
CMR-1871	JES0034	CB	F4		10 NMOLE P3V1M	PRNP	TBP	14.315030097961426	25.867527008056641	-11.552496910095215	0.8080560954264765	3	1	CMR-1871-JES0034-F3-4
CMR-1871	JES0034	CB	G3		10 NMOLE P3V1M	PRNP	TBP	14.806303977966309	25.464920043945312	-10.658616065979004	0.43486711179401216	3	1	CMR-1871-JES0034-G3-4
CMR-1871	JES0034	CB	G4		10 NMOLE P3V1M	PRNP	TBP	14.875368118286133	25.589195251464844	-10.713827133178711	0.45183175624930794	3	1	CMR-1871-JES0034-G3-4
CMR-1871	JES0034	CB	H3		10 NMOLE P3V1M	PRNP	TBP	14.652841567993164	25.225322723388672	-10.572481155395508	0.40966359539558717	3	1	CMR-1871-JES0034-H3-4
CMR-1871	JES0034	CB	H4		10 NMOLE P3V1M	PRNP	TBP	14.83281421661377	25.481107711791992	-10.648293495178223	0.43176671613571754	3	1	CMR-1871-JES0034-H3-4
CMR-1871	JES0034	CB	A5		2 NMOLE P3V1M	PRNP	TBP	14.139708518981934	25.445541381835938	-11.305832862854004	0.6810644842895188	5	1	CMR-1871-JES0034-A5-6
CMR-1871	JES0034	CB	A6		2 NMOLE P3V1M	PRNP	TBP	14.046405792236328	25.386341094970703	-11.339935302734375	0.6973552758227054	5	1	CMR-1871-JES0034-A5-6
CMR-1871	JES0034	CB	B5		2 NMOLE P3V1M	PRNP	TBP	15.078510284423828	26.071615219116211	-10.993104934692383	0.548337246272804	5	1	CMR-1871-JES0034-B5-6
CMR-1871	JES0034	CB	B6		2 NMOLE P3V1M	PRNP	TBP	15.049762725830078	26.074909210205078	-11.025146484375	0.5606517915499095	5	1	CMR-1871-JES0034-B5-6
CMR-1871	JES0034	CB	C5		2 NMOLE P3V1M	PRNP	TBP	14.400212287902832	25.807645797729492	-11.40743350982666	0.7307571542632151	5	1	CMR-1871-JES0034-C5-6
CMR-1871	JES0034	CB	C6		2 NMOLE P3V1M	PRNP	TBP	14.468531608581543	25.726749420166016	-11.258217811584473	0.658953357110849	5	1	CMR-1871-JES0034-C5-6
CMR-1871	JES0034	CB	D5		2 NMOLE P3V1M	PRNP	TBP	14.42839241027832	25.655994415283203	-11.227602005004883	0.6451168696915013	5	1	CMR-1871-JES0034-D5-6
CMR-1871	JES0034	CB	D6		2 NMOLE P3V1M	PRNP	TBP	14.36020565032959	25.635797500610352	-11.275591850280762	0.6669369539612202	5	1	CMR-1871-JES0034-D5-6
CMR-1871	JES0034	CB	E5			PRNP	TBP	31.686855316162109	Undetermined			5	1	CMR-1871-JES0034-E5-6
CMR-1871	JES0034	CB	E6			PRNP	TBP	31.975231170654297	Undetermined			5	1	CMR-1871-JES0034-E5-6
CMR-1871	JES0034	CB	F5		2 NMOLE P3V1M	PRNP	TBP	12.993617057800293	24.654518127441406	-11.660901069641113	0.8711128382526566	5	1	CMR-1871-JES0034-F5-6
CMR-1871	JES0034	CB	F6		2 NMOLE P3V1M	PRNP	TBP	12.9398193359375	24.518054962158203	-11.578235626220703	0.8226017635422357	5	1	CMR-1871-JES0034-F5-6
CMR-1871	JES0034	CB	G5		2 NMOLE P3V1M	PRNP	TBP	14.558566093444824	26.035373687744141	-11.476807594299316	0.7667552463570386	5	1	CMR-1871-JES0034-G5-6
CMR-1871	JES0034	CB	G6		2 NMOLE P3V1M	PRNP	TBP	14.410947799682617	25.891731262207031	-11.480783462524414	0.7688712322323202	5	1	CMR-1871-JES0034-G5-6
CMR-1871	JES0034	CB	H5		2 NMOLE P3V1M	PRNP	TBP	14.023138046264648	24.696714401245117	-10.673576354980469	0.43940000724112716	5	1	CMR-1871-JES0034-H5-6
CMR-1871	JES0034	CB	H6		2 NMOLE P3V1M	PRNP	TBP	14.050711631774902	24.89509391784668	-10.844382286071777	0.4946269420417182	5	1	CMR-1871-JES0034-H5-6
CMR-1871	JES0034	CB	A7		0.4 NMOLE P3V1M	PRNP	TBP	13.723153114318848	25.459220886230469	-11.736067771911621	0.9177023553902803	7	1	CMR-1871-JES0034-A7-8
CMR-1871	JES0034	CB	A8		0.4 NMOLE P3V1M	PRNP	TBP	13.774713516235352	25.436174392700195	-11.661460876464844	0.8714509204678961	7	1	CMR-1871-JES0034-A7-8
CMR-1871	JES0034	CB	B7		0.4 NMOLE P3V1M	PRNP	TBP	14.017304420471191	25.601953506469727	-11.584649085998535	0.8262667565648719	7	1	CMR-1871-JES0034-B7-8
CMR-1871	JES0034	CB	B8		0.4 NMOLE P3V1M	PRNP	TBP	14.087875366210938	25.456630706787109	-11.368755340576172	0.7114260880612062	7	1	CMR-1871-JES0034-B7-8
CMR-1871	JES0034	CB	C7		0.4 NMOLE P3V1M	PRNP	TBP	14.68500804901123	27.119842529296875	-12.434834480285645	1.4895379947553402	7	1	CMR-1871-JES0034-C7-8
CMR-1871	JES0034	CB	C8		0.4 NMOLE P3V1M	PRNP	TBP	14.582708358764648	26.741567611694336	-12.158859252929688	1.2301972845865068	7	1	CMR-1871-JES0034-C7-8
CMR-1871	JES0034	CB	D7		0.4 NMOLE P3V1M	PRNP	TBP	14.030455589294434	25.802034378051758	-11.771578788757324	0.9405713103875845	7	1	CMR-1871-JES0034-D7-8
CMR-1871	JES0034	CB	D8		0.4 NMOLE P3V1M	PRNP	TBP	13.989834785461426	25.677988052368164	-11.688153266906738	0.8877243715332825	7	1	CMR-1871-JES0034-D7-8
CMR-1871	JES0034	CB	E7		0.4 NMOLE P3V1M	PRNP	TBP	13.148634910583496	25.352603912353516	-12.20396900177002	1.2692703981212836	7	1	CMR-1871-JES0034-E7-8
CMR-1871	JES0034	CB	E8		0.4 NMOLE P3V1M	PRNP	TBP	12.962623596191406	25.116487503051758	-12.153863906860352	1.225945080031458	7	1	CMR-1871-JES0034-E7-8
CMR-1871	JES0034	CB	F7		0.4 NMOLE P3V1M	PRNP	TBP	12.978789329528809	25.594606399536133	-12.615817070007324	1.6886232855902974	7	1	CMR-1871-JES0034-F7-8
CMR-1871	JES0034	CB	F8		0.4 NMOLE P3V1M	PRNP	TBP	12.783981323242188	25.211227416992188	-12.42724609375	1.4817237892946007	7	1	CMR-1871-JES0034-F7-8
CMR-1871	JES0034	CB	G7		0.4 NMOLE P3V1M	PRNP	TBP	13.155189514160156	25.045438766479492	-11.890249252319336	1.021210089012491	7	1	CMR-1871-JES0034-G7-8
CMR-1871	JES0034	CB	G8		0.4 NMOLE P3V1M	PRNP	TBP	12.755879402160645	24.787136077880859	-12.031256675720215	1.1260626683200599	7	1	CMR-1871-JES0034-G7-8
CMR-1871	JES0034	CB	H7		0.4 NMOLE P3V1M	PRNP	TBP	13.896162033081055	25.360210418701172	-11.464048385620117	0.7600039539095853	7	1	CMR-1871-JES0034-H7-8
CMR-1871	JES0034	CB	H8		0.4 NMOLE P3V1M	PRNP	TBP	14.019124031066895	25.435039520263672	-11.415915489196777	0.7350661199860401	7	1	CMR-1871-JES0034-H7-8
CMR-1871	JES0034	CB	A9		10 NMOLE P3V1F-HI PS	PRNP	TBP	13.975748062133789	24.732088088989258	-10.756340026855469	0.46534430955411765	9	1	CMR-1871-JES0034-A9-10
CMR-1871	JES0034	CB	A10		10 NMOLE P3V1F-HI PS	PRNP	TBP	13.926040649414062	24.640390396118164	-10.714349746704102	0.4519954610898476	9	1	CMR-1871-JES0034-A9-10
CMR-1871	JES0034	CB	B9		10 NMOLE P3V1F-HI PS	PRNP	TBP	14.643497467041016	25.206169128417969	-10.562671661376953	0.40688756766166084	9	1	CMR-1871-JES0034-B9-10
CMR-1871	JES0034	CB	B10		10 NMOLE P3V1F-HI PS	PRNP	TBP	14.716647148132324	25.140958786010742	-10.424311637878418	0.3696782528948659	9	1	CMR-1871-JES0034-B9-10
CMR-1871	JES0034	CB	C9		10 NMOLE P3V1F-HI PS	PRNP	TBP	14.937451362609863	25.619453430175781	-10.682002067565918	0.4419737253286192	9	1	CMR-1871-JES0034-C9-10
CMR-1871	JES0034	CB	C10		10 NMOLE P3V1F-HI PS	PRNP	TBP	14.894115447998047	25.453176498413086	-10.559061050415039	0.4058705295211652	9	1	CMR-1871-JES0034-C9-10
CMR-1871	JES0034	CB	D9		10 NMOLE P3V1F-HI PS	PRNP	TBP	15.137141227722168	25.694669723510742	-10.557528495788574	0.4054396078944769	9	1	CMR-1871-JES0034-D9-10
CMR-1871	JES0034	CB	D10		10 NMOLE P3V1F-HI PS	PRNP	TBP	15.215780258178711	25.618570327758789	-10.402790069580078	0.3642044647103695	9	1	CMR-1871-JES0034-D9-10
CMR-1871	JES0034	CB	E9		10 NMOLE P3V1F-HI PS	PRNP	TBP	14.545333862304688	25.476390838623047	-10.93105697631836	0.5252540987697852	9	1	CMR-1871-JES0034-E9-10
CMR-1871	JES0034	CB	E10		10 NMOLE P3V1F-HI PS	PRNP	TBP	14.628063201904297	25.37407112121582	-10.746007919311523	0.4620235718172721	9	1	CMR-1871-JES0034-E9-10
CMR-1871	JES0034	CB	F9		10 NMOLE P3V1F-HI PS	PRNP	TBP	15.444684982299805	25.409467697143555	-9.96478271484375	0.2688387784122946	9	1	CMR-1871-JES0034-F9-10
CMR-1871	JES0034	CB	F10		10 NMOLE P3V1F-HI PS	PRNP	TBP	15.444766044616699	25.446207046508789	-10.00144100189209	0.27575738836485664	9	1	CMR-1871-JES0034-F9-10
CMR-1871	JES0034	CB	G9		10 NMOLE P3V1F-HI PS	PRNP	TBP	15.151656150817871	25.305625915527344	-10.153969764709473	0.3065087592843417	9	1	CMR-1871-JES0034-G9-10
CMR-1871	JES0034	CB	G10		10 NMOLE P3V1F-HI PS	PRNP	TBP	15.372616767883301	25.403047561645508	-10.030430793762207	0.2813545573731103	9	1	CMR-1871-JES0034-G9-10
CMR-1871	JES0034	CB	H9		10 NMOLE P3V1F-HI PS	PRNP	TBP	15.192146301269531	25.21544075012207	-10.023294448852539	0.27996626300118965	9	1	CMR-1871-JES0034-H9-10
CMR-1871	JES0034	CB	H10		10 NMOLE P3V1F-HI PS	PRNP	TBP	15.325488090515137	25.234952926635742	-9.909464836120605	0.2587257011314082	9	1	CMR-1871-JES0034-H9-10
CMR-1871	JES0034	CB	A11		2 NMOLE P3V1F-HI PS	PRNP	TBP	14.093255996704102	25.250473022460938	-11.157217025756836	0.6143988707027408	11	1	CMR-1871-JES0034-A11-12
CMR-1871	JES0034	CB	A12		2 NMOLE P3V1F-HI PS	PRNP	TBP	13.950956344604492	24.992343902587891	-11.041387557983398	0.566998962981864	11	1	CMR-1871-JES0034-A11-12
CMR-1871	JES0034	CB	B11		2 NMOLE P3V1F-HI PS	PRNP	TBP	13.725473403930664	25.199188232421875	-11.473714828491211	0.7651132816114959	11	1	CMR-1871-JES0034-B11-12
CMR-1871	JES0034	CB	B12		2 NMOLE P3V1F-HI PS	PRNP	TBP	13.527752876281738	24.982507705688477	-11.454754829406738	0.7551238937682627	11	1	CMR-1871-JES0034-B11-12
CMR-1871	JES0034	CB	C11		2 NMOLE P3V1F-HI PS	PRNP	TBP	14.673961639404297	25.762825012207031	-11.088863372802734	0.5859680125275883	11	1	CMR-1871-JES0034-C11-12
CMR-1871	JES0034	CB	C12		2 NMOLE P3V1F-HI PS	PRNP	TBP	14.68659782409668	25.689098358154297	-11.002500534057617	0.551919964421889	11	1	CMR-1871-JES0034-C11-12
CMR-1871	JES0034	CB	D11		2 NMOLE P3V1F-HI PS	PRNP	TBP	14.476496696472168	25.76753044128418	-11.291033744812012	0.6741138579183624	11	1	CMR-1871-JES0034-D11-12
CMR-1871	JES0034	CB	D12		2 NMOLE P3V1F-HI PS	PRNP	TBP	14.407369613647461	25.682889938354492	-11.275520324707031	0.6669038895474413	11	1	CMR-1871-JES0034-D11-12
CMR-1871	JES0034	CB	E11		2 NMOLE P3V1F-HI PS	PRNP	TBP	14.597830772399902	26.061607360839844	-11.463776588439941	0.7598607861098577	11	1	CMR-1871-JES0034-E11-12
CMR-1871	JES0034	CB	E12		2 NMOLE P3V1F-HI PS	PRNP	TBP	14.572284698486328	25.988525390625	-11.416240692138672	0.7352318324907728	11	1	CMR-1871-JES0034-E11-12
CMR-1871	JES0034	CB	F11		2 NMOLE P3V1F-HI PS	PRNP	TBP	14.804633140563965	25.812877655029297	-11.008244514465332	0.554121771973604	11	1	CMR-1871-JES0034-F11-12
CMR-1871	JES0034	CB	F12		2 NMOLE P3V1F-HI PS	PRNP	TBP	14.858859062194824	25.889719009399414	-11.03085994720459	0.5628765267548207	11	1	CMR-1871-JES0034-F11-12
CMR-1871	JES0034	CB	G11		2 NMOLE P3V1F-HI PS	PRNP	TBP	13.735644340515137	24.933387756347656	-11.19774341583252	0.6319024916009385	11	1	CMR-1871-JES0034-G11-12
CMR-1871	JES0034	CB	G12		2 NMOLE P3V1F-HI PS	PRNP	TBP	13.67076301574707	24.906875610351562	-11.236112594604492	0.6489337198362501	11	1	CMR-1871-JES0034-G11-12
CMR-1871	JES0034	CB	H11			PRNP	TBP	29.39649772644043	39.638137817382812	-10.241640090942383	0.3257123965564916	5	1	CMR-1871-JES0034-H11-12
CMR-1871	JES0034	CB	H12			PRNP	TBP	29.669475555419922	Undetermined			5	1	CMR-1871-JES0034-H11-12
CMR-1871	JES0034	CB	A13		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	14.351747512817383	26.745594024658203	-12.39384651184082	1.4478146859788763	13	1	CMR-1871-JES0034-A13-14
CMR-1871	JES0034	CB	A14		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	14.488155364990234	26.632818222045898	-12.144662857055664	1.21815127212296	13	1	CMR-1871-JES0034-A13-14
CMR-1871	JES0034	CB	B13		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	13.723199844360352	25.98124885559082	-12.258049011230469	1.3177525235579564	13	1	CMR-1871-JES0034-B13-14
CMR-1871	JES0034	CB	B14		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	13.538801193237305	25.674888610839844	-12.136087417602539	1.2109320072514709	13	1	CMR-1871-JES0034-B13-14
CMR-1871	JES0034	CB	C13		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	14.324053764343262	25.88490104675293	-11.560847282409668	0.8127467156728583	13	1	CMR-1871-JES0034-C13-14
CMR-1871	JES0034	CB	C14		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	14.376946449279785	25.87883186340332	-11.501885414123535	0.7801999752948194	13	1	CMR-1871-JES0034-C13-14
CMR-1871	JES0034	CB	D13		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	14.651232719421387	26.057609558105469	-11.406376838684082	0.7302221227668921	13	1	CMR-1871-JES0034-D13-14
CMR-1871	JES0034	CB	D14		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	14.735329627990723	26.06109619140625	-11.325766563415527	0.6905400555105781	13	1	CMR-1871-JES0034-D13-14
CMR-1871	JES0034	CB	E13		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	14.67512035369873	26.491901397705078	-11.816781044006348	0.9705076483681032	13	1	CMR-1871-JES0034-E13-14
CMR-1871	JES0034	CB	E14		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	14.795566558837891	26.449932098388672	-11.654365539550781	0.867175548559589	13	1	CMR-1871-JES0034-E13-14
CMR-1871	JES0034	CB	F13		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	13.994377136230469	25.765966415405273	-11.771589279174805	0.9405781496857798	13	1	CMR-1871-JES0034-F13-14
CMR-1871	JES0034	CB	F14		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	14.118442535400391	25.927154541015625	-11.808712005615234	0.9650947202491734	13	1	CMR-1871-JES0034-F13-14
CMR-1871	JES0034	CB	G13		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	14.373396873474121	25.973861694335938	-11.600464820861816	0.8353746469856731	13	1	CMR-1871-JES0034-G13-14
CMR-1871	JES0034	CB	G14		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	14.309972763061523	26.021373748779297	-11.711400985717773	0.9021451191895549	13	1	CMR-1871-JES0034-G13-14
CMR-1871	JES0034	CB	H13		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	14.32542610168457	25.835256576538086	-11.509830474853516	0.7845084645485599	13	1	CMR-1871-JES0034-H13-14
CMR-1871	JES0034	CB	H14		0.4 NMOLE P3V1F-HI PS	PRNP	TBP	14.332783699035645	25.835361480712891	-11.502577781677246	0.7805744929680344	13	1	CMR-1871-JES0034-H13-14
CMR-1871	JES0034	CB	A15		10 NMOLE P3V1F-LO PS	PRNP	TBP	14.64787483215332	24.990768432617188	-10.342893600463867	0.3493933474094712	15	1	CMR-1871-JES0034-A15-16
CMR-1871	JES0034	CB	A16		10 NMOLE P3V1F-LO PS	PRNP	TBP	14.697802543640137	25.014303207397461	-10.316500663757324	0.3430595913576669	15	1	CMR-1871-JES0034-A15-16
CMR-1871	JES0034	CB	B15		10 NMOLE P3V1F-LO PS	PRNP	TBP	14.181554794311523	25.02142333984375	-10.839868545532227	0.49308182774092085	15	1	CMR-1871-JES0034-B15-16
CMR-1871	JES0034	CB	B16		10 NMOLE P3V1F-LO PS	PRNP	TBP	13.960460662841797	24.855533599853516	-10.895072937011719	0.5123151216918798	15	1	CMR-1871-JES0034-B15-16
CMR-1871	JES0034	CB	C15		10 NMOLE P3V1F-LO PS	PRNP	TBP	15.633935928344727	25.995168685913086	-10.36123275756836	0.3538630919831216	15	1	CMR-1871-JES0034-C15-16
CMR-1871	JES0034	CB	C16		10 NMOLE P3V1F-LO PS	PRNP	TBP	15.531492233276367	25.984704971313477	-10.45321273803711	0.37715858793458623	15	1	CMR-1871-JES0034-C15-16
CMR-1871	JES0034	CB	D15		10 NMOLE P3V1F-LO PS	PRNP	TBP	15.836851119995117	26.776565551757812	-10.939714431762695	0.5284155676030486	15	1	CMR-1871-JES0034-D15-16
CMR-1871	JES0034	CB	D16		10 NMOLE P3V1F-LO PS	PRNP	TBP	15.878641128540039	26.748624801635742	-10.869983673095703	0.5034827015800809	15	1	CMR-1871-JES0034-D15-16
CMR-1871	JES0034	CB	E15		10 NMOLE P3V1F-LO PS	PRNP	TBP	15.135737419128418	25.853147506713867	-10.71741008758545	0.45295528164672794	15	1	CMR-1871-JES0034-E15-16
CMR-1871	JES0034	CB	E16		10 NMOLE P3V1F-LO PS	PRNP	TBP	15.194397926330566	25.82487678527832	-10.630478858947754	0.4264679717495871	15	1	CMR-1871-JES0034-E15-16
CMR-1871	JES0034	CB	F15		10 NMOLE P3V1F-LO PS	PRNP	TBP	15.199976921081543	26.153205871582031	-10.953228950500488	0.5333887842111176	15	1	CMR-1871-JES0034-F15-16
CMR-1871	JES0034	CB	F16		10 NMOLE P3V1F-LO PS	PRNP	TBP	15.173827171325684	26.203720092773438	-11.029892921447754	0.5624993620044878	15	1	CMR-1871-JES0034-F15-16
CMR-1871	JES0034	CB	G15		10 NMOLE P3V1F-LO PS	PRNP	TBP	15.664458274841309	26.847871780395508	-11.1834135055542	0.6256570389674274	15	1	CMR-1871-JES0034-G15-16
CMR-1871	JES0034	CB	G16		10 NMOLE P3V1F-LO PS	PRNP	TBP	15.806435585021973	26.832164764404297	-11.025729179382324	0.5608782808447164	15	1	CMR-1871-JES0034-G15-16
CMR-1871	JES0034	CB	H15		10 NMOLE P3V1F-LO PS	PRNP	TBP	15.5587158203125	26.259798049926758	-10.701082229614258	0.4478578110021101	15	1	CMR-1871-JES0034-H15-16
CMR-1871	JES0034	CB	H16		10 NMOLE P3V1F-LO PS	PRNP	TBP	15.562140464782715	26.271001815795898	-10.708861351013184	0.45027921672044385	15	1	CMR-1871-JES0034-H15-16
CMR-1871	JES0034	CB	A17		10 NMOLE exNA	PRNP	TBP	15.377790451049805	25.18634033203125	-9.808549880981445	0.24124656815844706	17	1	CMR-1871-JES0034-A17-18
CMR-1871	JES0034	CB	A18		10 NMOLE exNA	PRNP	TBP	15.508977890014648	25.242519378662109	-9.733541488647461	0.22902419642186111	17	1	CMR-1871-JES0034-A17-18
CMR-1871	JES0034	CB	B17		10 NMOLE exNA	PRNP	TBP	15.373440742492676	25.562814712524414	-10.189373970031738	0.3141236375230599	17	1	CMR-1871-JES0034-B17-18
CMR-1871	JES0034	CB	B18		10 NMOLE exNA	PRNP	TBP	15.329669952392578	25.602989196777344	-10.273319244384766	0.33294359415855257	17	1	CMR-1871-JES0034-B17-18
CMR-1871	JES0034	CB	C17		10 NMOLE exNA	PRNP	TBP	15.514463424682617	25.491292953491211	-9.976829528808594	0.27109303872945	17	1	CMR-1871-JES0034-C17-18
CMR-1871	JES0034	CB	C18		10 NMOLE exNA	PRNP	TBP	15.561466217041016	25.456502914428711	-9.895036697387695	0.25615112640425863	17	1	CMR-1871-JES0034-C17-18
CMR-1871	JES0034	CB	D17		10 NMOLE exNA	PRNP	TBP	15.602741241455078	25.603752136230469	-10.00101089477539	0.27567518974777283	17	1	CMR-1871-JES0034-D17-18
CMR-1871	JES0034	CB	D18		10 NMOLE exNA	PRNP	TBP	15.502251625061035	25.618169784545898	-10.115918159484863	0.29853016126922827	17	1	CMR-1871-JES0034-D17-18
CMR-1871	JES0034	CB	E17		10 NMOLE exNA	PRNP	TBP	15.43603515625	25.532489776611328	-10.096454620361328	0.29452970775667503	17	1	CMR-1871-JES0034-E17-18
CMR-1871	JES0034	CB	E18		10 NMOLE exNA	PRNP	TBP	15.524202346801758	25.516498565673828	-9.99229621887207	0.2740149784897866	17	1	CMR-1871-JES0034-E17-18
CMR-1871	JES0034	CB	F17		10 NMOLE exNA	PRNP	TBP	15.104879379272461	25.174354553222656	-10.069475173950195	0.2890729695475097	17	1	CMR-1871-JES0034-F17-18
CMR-1871	JES0034	CB	F18		10 NMOLE exNA	PRNP	TBP	15.169440269470215	25.322967529296875	-10.15352725982666	0.3064147610238938	17	1	CMR-1871-JES0034-F17-18
CMR-1871	JES0034	CB	G17		10 NMOLE exNA	PRNP	TBP	15.700088500976562	25.870986938476562	-10.1708984375	0.3101265361108582	17	1	CMR-1871-JES0034-G17-18
CMR-1871	JES0034	CB	G18		10 NMOLE exNA	PRNP	TBP	15.795820236206055	25.903743743896484	-10.10792350769043	0.2968804403929947	17	1	CMR-1871-JES0034-G17-18
CMR-1871	JES0034	CB	H17			PRNP	TBP	34.896060943603516	Undetermined			5	1	CMR-1871-JES0034-H17-18
CMR-1871	JES0034	CB	H18			PRNP	TBP	33.356582641601562	Undetermined			5	1	CMR-1871-JES0034-H17-18
CMR-1871	JES0034	CB	A19		2 NMOLE exNA	PRNP	TBP	14.794709205627441	25.133428573608398	-10.338719367980957	0.3483838886222835	19	1	CMR-1871-JES0034-A19-20
CMR-1871	JES0034	CB	A20		2 NMOLE exNA	PRNP	TBP	14.838308334350586	25.220130920410156	-10.38182258605957	0.35894955887309743	19	1	CMR-1871-JES0034-A19-20
CMR-1871	JES0034	CB	B19		2 NMOLE exNA	PRNP	TBP	14.837703704833984	25.432209014892578	-10.594505310058594	0.41596549186733917	19	1	CMR-1871-JES0034-B19-20
CMR-1871	JES0034	CB	B20		2 NMOLE exNA	PRNP	TBP	14.908576965332031	25.463829040527344	-10.555252075195312	0.4048003714171102	19	1	CMR-1871-JES0034-B19-20
