study_id	animal	sex	display_tx	dose_dio	wt_date	weight	baseline	change
CMR-1871	97824.2	M	2439-s4 fixed tail	5	0	22.3	22.3	0
CMR-1871	97824.2	M	2439-s4 fixed tail	5	6	22.4	22.3	0.004484304932735439
CMR-1871	97824.2	M	2439-s4 fixed tail	5	13	23.2	22.3	0.04035874439461873
CMR-1871	97824.2	M	2439-s4 fixed tail	5	21	23.7	22.3	0.06278026905829592
CMR-1871	97824.2	M	2439-s4 fixed tail	5	27	24.8	22.3	0.11210762331838575
CMR-1871	97824.3	M	2439-s3 fixed tail	5	0	26.2	26.2	0
CMR-1871	97824.3	M	2439-s3 fixed tail	5	6	26	26.2	-0.007633587786259555
CMR-1871	97824.3	M	2439-s3 fixed tail	5	13	26.4	26.2	0.007633587786259444
CMR-1871	97824.3	M	2439-s3 fixed tail	5	21	26.7	26.2	0.01908396946564883
CMR-1871	97824.3	M	2439-s3 fixed tail	5	27	28.1	26.2	0.07251908396946583
CMR-1871	87020.1	F	2439-s3 fixed tail	5	0	23.1	23.1	0
CMR-1871	87020.1	F	2439-s3 fixed tail	5	6	24.1	23.1	0.04329004329004338
CMR-1871	87020.1	F	2439-s3 fixed tail	5	13	24	23.1	0.03896103896103886
CMR-1871	87020.1	F	2439-s3 fixed tail	5	21	25.8	23.1	0.11688311688311681
CMR-1871	87020.1	F	2439-s3 fixed tail	5	27	24	23.1	0.03896103896103886
CMR-1871	87020.2	F	2439-s3 fixed tail	5	0	22.4	22.4	0
CMR-1871	87020.2	F	2439-s3 fixed tail	5	6	23	22.4	0.026785714285714413
CMR-1871	87020.2	F	2439-s3 fixed tail	5	13	22.9	22.4	0.022321428571428603
CMR-1871	87020.2	F	2439-s3 fixed tail	5	21	24.5	22.4	0.09375
CMR-1871	87020.2	F	2439-s3 fixed tail	5	27	23.7	22.4	0.05803571428571441
CMR-1871	87020.3	F	2439-s3 fixed tail	5	0	23.9	23.9	0
CMR-1871	87020.3	F	2439-s3 fixed tail	5	6	24.8	23.9	0.03765690376569042
CMR-1871	87020.3	F	2439-s3 fixed tail	5	13	24.9	23.9	0.04184100418410042
CMR-1871	87020.3	F	2439-s3 fixed tail	5	21	24.6	23.9	0.029288702928870425
CMR-1871	87020.3	F	2439-s3 fixed tail	5	27	25.5	23.9	0.06694560669456062
CMR-1871	97837.1	M	2439-s3 fixed tail	5	0	24	24	0
CMR-1871	97837.1	M	2439-s3 fixed tail	5	6	24.7	24	0.029166666666666563
CMR-1871	97837.1	M	2439-s3 fixed tail	5	13	25.1	24	0.04583333333333339
CMR-1871	97837.1	M	2439-s3 fixed tail	5	21	26	24	0.08333333333333326
CMR-1871	97837.1	M	2439-s3 fixed tail	5	27	27.5	24	0.14583333333333326
CMR-1871	97837.2	M	2439-s3 fixed tail	5	0	25.1	25.1	0
CMR-1871	97837.2	M	2439-s3 fixed tail	5	6	25.6	25.1	0.019920318725099584
CMR-1871	97837.2	M	2439-s3 fixed tail	5	13	25.8	25.1	0.027888446215139417
CMR-1871	97837.2	M	2439-s3 fixed tail	5	21	26.4	25.1	0.05179282868525892
CMR-1871	97837.2	M	2439-s3 fixed tail	5	27	27.7	25.1	0.10358565737051784
CMR-1871	97837.3	M	2439-s3 fixed tail	5	0	23.8	23.8	0
CMR-1871	97837.3	M	2439-s3 fixed tail	5	6	24.4	23.8	0.025210084033613356
CMR-1871	97837.3	M	2439-s3 fixed tail	5	13	25.3	23.8	0.06302521008403361
CMR-1871	97837.3	M	2439-s3 fixed tail	5	21	26.1	23.8	0.09663865546218497
CMR-1871	97837.3	M	2439-s3 fixed tail	5	27	27.2	23.8	0.1428571428571428
CMR-1871	97838.1	M	2439-s3 fixed tail	5	0	23.5	23.5	0
CMR-1871	97838.1	M	2439-s3 fixed tail	5	6	24.2	23.5	0.029787234042553123
CMR-1871	97838.1	M	2439-s3 fixed tail	5	13	24.2	23.5	0.029787234042553123
CMR-1871	97838.1	M	2439-s3 fixed tail	5	21	24.7	23.5	0.051063829787234116
CMR-1871	97838.1	M	2439-s3 fixed tail	5	27	25.7	23.5	0.09361702127659566
CMR-1871	97838.2	M	2439-s2 fixed tail	5	0	22.8	22.8	0
CMR-1871	97838.2	M	2439-s2 fixed tail	5	6	22.8	22.8	0
CMR-1871	97838.2	M	2439-s2 fixed tail	5	13	22.4	22.8	-0.01754385964912286
CMR-1871	97838.2	M	2439-s2 fixed tail	5	21	22.8	22.8	0
CMR-1871	97838.2	M	2439-s2 fixed tail	5	27	23.3	22.8	0.021929824561403466
CMR-1871	97838.3	M	2439-s2 fixed tail	5	0	24.2	24.2	0
CMR-1871	97838.3	M	2439-s2 fixed tail	5	6	25	24.2	0.03305785123966953
CMR-1871	97838.3	M	2439-s2 fixed tail	5	13	25.2	24.2	0.04132231404958686
CMR-1871	97838.3	M	2439-s2 fixed tail	5	21	25.6	24.2	0.05785123966942152
CMR-1871	97838.3	M	2439-s2 fixed tail	5	27	26.4	24.2	0.09090909090909083
CMR-1871	87029.1	M	2439-s2 fixed tail	5	0	30.8	30.8	0
CMR-1871	87029.1	M	2439-s2 fixed tail	5	6	29.2	30.8	-0.051948051948051965
CMR-1871	87029.1	M	2439-s2 fixed tail	5	13	28.9	30.8	-0.06168831168831179
CMR-1871	87029.1	M	2439-s2 fixed tail	5	21	29.9	30.8	-0.029220779220779258
CMR-1871	87029.1	M	2439-s2 fixed tail	5	27	31.8	30.8	0.032467532467532534
CMR-2198	1A.1	M	none	0	0	23.7	23.7	0
CMR-2198	1A.1	M	none	0	27	26.1	23.7	0.10126582278481022
CMR-2198	1A.1	M	none	0	61	29.1	23.7	0.2278481012658229
CMR-2198	1A.1	M	none	0	90	30.9	23.7	0.30379746835443044
CMR-2198	1A.1	M	none	0	125	35	23.7	0.47679324894514763
CMR-2198	1A.1	M	none	0	176	35.8	23.7	0.510548523206751
CMR-2198	2A.1	F	2439-s2 fixed tail	5	0	18.4	18.4	0
CMR-2198	2A.1	F	2439-s2 fixed tail	5	27	18.3	18.4	-0.005434782608695565
CMR-2198	2A.1	F	2439-s2 fixed tail	5	61	21	18.4	0.14130434782608714
CMR-2198	2A.1	F	2439-s2 fixed tail	5	90	21.8	18.4	0.18478260869565233
CMR-2198	2A.1	F	2439-s2 fixed tail	5	125	22	18.4	0.19565217391304368
CMR-2198	2A.1	F	2439-s2 fixed tail	5	176	24.8	18.4	0.34782608695652195
CMR-2198	2A.2	F	2439-s2 fixed tail	5	0	20.6	20.6	0
CMR-2198	2A.2	F	2439-s2 fixed tail	5	27	21	20.6	0.01941747572815533
CMR-2198	2A.2	F	2439-s2 fixed tail	5	61	25.4	20.6	0.23300970873786397
CMR-2198	2A.2	F	2439-s2 fixed tail	5	90	26.7	20.6	0.2961165048543688
CMR-2198	2A.2	F	2439-s2 fixed tail	5	125	27	20.6	0.3106796116504853
CMR-2198	2A.2	F	2439-s2 fixed tail	5	176	27.3	20.6	0.3252427184466018
CMR-2198	2A.3	F	2439-s2 fixed tail	5	0	21.1	21.1	0
CMR-2198	2A.3	F	2439-s2 fixed tail	5	27	22.4	21.1	0.0616113744075828
CMR-2198	2A.3	F	2439-s2 fixed tail	5	61	24.5	21.1	0.16113744075829373
CMR-2198	2A.3	F	2439-s2 fixed tail	5	90	24.4	21.1	0.1563981042654028
CMR-2198	2A.3	F	2439-s2 fixed tail	5	125	25	21.1	0.18483412322274884
CMR-2198	2A.3	F	2439-s2 fixed tail	5	176	27.3	21.1	0.29383886255924163
CMR-2198	2A.4	F	none	0	0	19.6	19.6	0
CMR-2198	2A.4	F	none	0	27	22.3	19.6	0.1377551020408163
CMR-2198	2A.4	F	none	0	61	25.1	19.6	0.2806122448979591
CMR-2198	2A.4	F	none	0	90	25.5	19.6	0.30102040816326525
CMR-2198	2A.5	F	none	0	0	22.1	22.1	0
CMR-2198	105257.1	F	2439-s4 fixed tail	5	0	21.6	21.6	0
CMR-2198	105257.1	F	2439-s4 fixed tail	5	27	21.5	21.6	-0.00462962962962965
CMR-2198	105257.1	F	2439-s4 fixed tail	5	61	23.3	21.6	0.07870370370370372
CMR-2198	105257.1	F	2439-s4 fixed tail	5	90	24.5	21.6	0.13425925925925908
CMR-2198	105257.2	F	2439-s4 fixed tail	5	0	20.7	20.7	0
CMR-2198	105257.2	F	2439-s4 fixed tail	5	27	20.9	20.7	0.009661835748792313
CMR-2198	105257.2	F	2439-s4 fixed tail	5	61	21.8	20.7	0.0531400966183575
CMR-2198	105257.2	F	2439-s4 fixed tail	5	90	23.1	20.7	0.11594202898550732
CMR-2198	105257.3	F	2439-s4 fixed tail	5	0	21.2	21.2	0
CMR-2198	105257.3	F	2439-s4 fixed tail	5	27	21.4	21.2	0.00943396226415083
CMR-2198	105257.3	F	2439-s4 fixed tail	5	61	22.4	21.2	0.05660377358490565
CMR-2198	105257.3	F	2439-s4 fixed tail	5	90	23.6	21.2	0.11320754716981152
CMR-2198	105257.4	F	none	0	0	22.5	22.5	0
CMR-2198	105257.4	F	none	0	27	21.9	22.5	-0.026666666666666727
CMR-2198	105257.4	F	none	0	61	23.8	22.5	0.057777777777777706
CMR-2198	105257.4	F	none	0	90	24.4	22.5	0.08444444444444432
CMR-2198	105258.1	M	2439-s4 fixed tail	5	0	27.8	27.8	0
CMR-2198	105258.1	M	2439-s4 fixed tail	5	27	29.4	27.8	0.05755395683453224
CMR-2198	105258.1	M	2439-s4 fixed tail	5	61	32.2	27.8	0.15827338129496415
CMR-2198	105258.1	M	2439-s4 fixed tail	5	90	34.9	27.8	0.2553956834532374
CMR-2198	105258.2	M	2439-s4 fixed tail	5	0	27.4	27.4	0
CMR-2198	105258.2	M	2439-s4 fixed tail	5	27	29.2	27.4	0.06569343065693434
CMR-2198	105258.2	M	2439-s4 fixed tail	5	61	32.3	27.4	0.17883211678832112
CMR-2198	105258.2	M	2439-s4 fixed tail	5	90	34	27.4	0.24087591240875916
CMR-2198	105258.3	M	2439-s4 fixed tail	5	0	26.9	26.9	0
CMR-2198	105258.3	M	2439-s4 fixed tail	5	27	27.3	26.9	0.014869888475836479
CMR-2198	105258.3	M	2439-s4 fixed tail	5	61	34.3	26.9	0.275092936802974
CMR-2198	105258.3	M	2439-s4 fixed tail	5	90	30.3	26.9	0.12639405204460985
CMR-2198	105258.4	M	none	0	0	27.3	27.3	0
CMR-2198	105258.4	M	none	0	27	28.1	27.3	0.029304029304029422
CMR-2198	105258.4	M	none	0	61	30.1	27.3	0.10256410256410264
CMR-2198	105258.4	M	none	0	90	33	27.3	0.20879120879120872
CMR-2198	105258.5	M	none	0	0	30	30	0
CMR-2198	105258.5	M	none	0	27	31.3	30	0.043333333333333446
CMR-2198	105258.5	M	none	0	61	33.7	30	0.12333333333333352
CMR-2198	105258.5	M	none	0	90	34.2	30	0.14000000000000012
CMR-2198	105259.1	M	2439-s2 fixed tail	5	0	21.2	21.2	0
CMR-2198	105259.1	M	2439-s2 fixed tail	5	27	25.1	21.2	0.18396226415094352
CMR-2198	105259.1	M	2439-s2 fixed tail	5	61	37.4	21.2	0.7641509433962264
CMR-2198	105259.1	M	2439-s2 fixed tail	5	90	29.6	21.2	0.39622641509433976
CMR-2198	105259.1	M	2439-s2 fixed tail	5	125	31	21.2	0.46226415094339623
CMR-2198	105259.1	M	2439-s2 fixed tail	5	176	31.7	21.2	0.4952830188679245
CMR-2198	105259.2	M	2439-s2 fixed tail	5	0	22.3	22.3	0
CMR-2198	105259.2	M	2439-s2 fixed tail	5	27	26.8	22.3	0.2017937219730941
CMR-2198	105259.2	M	2439-s2 fixed tail	5	61	30.5	22.3	0.3677130044843049
CMR-2198	105259.2	M	2439-s2 fixed tail	5	90	33.2	22.3	0.4887892376681615
CMR-2198	105259.3	M	2439-s2 fixed tail	5	0	20.6	20.6	0
CMR-2198	105259.3	M	2439-s2 fixed tail	5	27	23.5	20.6	0.14077669902912615
CMR-2198	105259.3	M	2439-s2 fixed tail	5	61	26.6	20.6	0.29126213592232997
CMR-2198	105259.3	M	2439-s2 fixed tail	5	90	29.1	20.6	0.412621359223301
CMR-2198	105259.3	M	2439-s2 fixed tail	5	125	31	20.6	0.5048543689320388
CMR-2198	105259.3	M	2439-s2 fixed tail	5	176	34.1	20.6	0.6553398058252426
CMR-2198	108050.4	M	2439-s4 fixed tail	5	0	22.1	22.1	0
CMR-2198	108050.4	M	2439-s4 fixed tail	5	27	21.3	22.1	-0.03619909502262442
CMR-2198	108050.4	M	2439-s4 fixed tail	5	61	23.3	22.1	0.05429864253393668
CMR-2198	108050.4	M	2439-s4 fixed tail	5	90	25.6	22.1	0.15837104072398178
CMR-2198	108050.4	M	2439-s4 fixed tail	5	125	28	22.1	0.26696832579185514
CMR-2198	108050.4	M	2439-s4 fixed tail	5	176	29.2	22.1	0.3212669683257918
CMR-2198	105260.1	M	none	0	0	21.8	21.8	0
CMR-2198	105260.1	M	none	0	27	24.1	21.8	0.10550458715596323
CMR-2198	105260.1	M	none	0	61	24.8	21.8	0.13761467889908263
CMR-2198	105260.1	M	none	0	90	26.3	21.8	0.20642201834862384
CMR-2198	105260.2	M	2439-s4 fixed tail	5	0	27.3	27.3	0
CMR-2198	105260.2	M	2439-s4 fixed tail	5	27	29.6	27.3	0.08424908424908417
CMR-2198	105260.2	M	2439-s4 fixed tail	5	61	34.9	27.3	0.2783882783882783
CMR-2198	105260.2	M	2439-s4 fixed tail	5	90	35.7	27.3	0.3076923076923077
CMR-2198	105260.2	M	2439-s4 fixed tail	5	125	37	27.3	0.3553113553113554
CMR-2198	105260.2	M	2439-s4 fixed tail	5	176	39.6	27.3	0.4505494505494505
CMR-2198	105260.3	M	2439-s4 fixed tail	5	0	27.2	27.2	0
CMR-2198	105260.3	M	2439-s4 fixed tail	5	27	28.4	27.2	0.044117647058823595
CMR-2198	105260.3	M	2439-s4 fixed tail	5	61	32.8	27.2	0.2058823529411764
CMR-2198	105260.3	M	2439-s4 fixed tail	5	90	34.2	27.2	0.2573529411764708
CMR-2198	105260.3	M	2439-s4 fixed tail	5	125	35	27.2	0.28676470588235303
CMR-2198	105260.3	M	2439-s4 fixed tail	5	176	39.7	27.2	0.4595588235294119
CMR-2198	105261.1	F	2439-s4 fixed tail	5	0	18.5	18.5	0
CMR-2198	105261.1	F	2439-s4 fixed tail	5	27	18.5	18.5	0
CMR-2198	105261.1	F	2439-s4 fixed tail	5	61	21.7	18.5	0.17297297297297298
CMR-2198	105261.1	F	2439-s4 fixed tail	5	90	22.7	18.5	0.22702702702702693
CMR-2198	105261.1	F	2439-s4 fixed tail	5	125	24	18.5	0.29729729729729737
CMR-2198	105261.1	F	2439-s4 fixed tail	5	176	24.3	18.5	0.31351351351351364
CMR-2198	105261.2	F	2439-s4 fixed tail	5	0	18.2	18.2	0
CMR-2198	105261.2	F	2439-s4 fixed tail	5	27	19.5	18.2	0.0714285714285714
CMR-2198	105261.2	F	2439-s4 fixed tail	5	61	21.4	18.2	0.17582417582417587
CMR-2198	105261.2	F	2439-s4 fixed tail	5	90	21.9	18.2	0.20329670329670324
CMR-2198	105261.2	F	2439-s4 fixed tail	5	125	24	18.2	0.31868131868131866
CMR-2198	105261.2	F	2439-s4 fixed tail	5	176	25	18.2	0.37362637362637363
CMR-2198	105261.3	F	2439-s4 fixed tail	5	0	16.8	16.8	0
CMR-2198	105261.3	F	2439-s4 fixed tail	5	27	19.4	16.8	0.15476190476190466
CMR-2198	105261.3	F	2439-s4 fixed tail	5	61	21	16.8	0.25
CMR-2198	105261.3	F	2439-s4 fixed tail	5	90	22.2	16.8	0.3214285714285714
CMR-2198	105261.3	F	2439-s4 fixed tail	5	125	23	16.8	0.36904761904761907
CMR-2198	105261.3	F	2439-s4 fixed tail	5	176	23.2	16.8	0.38095238095238093
CMR-2198	105261.4	F	none	0	0	17.2	17.2	0
CMR-2198	105261.4	F	none	0	27	20.3	17.2	0.18023255813953498
CMR-2198	105261.4	F	none	0	61	21.6	17.2	0.2558139534883723
CMR-2198	105261.4	F	none	0	90	23.7	17.2	0.37790697674418605
CMR-2198	105261.5	F	none	0	0	17.8	17.8	0
CMR-2198	105261.5	F	none	0	27	18.2	17.8	0.022471910112359383
CMR-2198	105261.5	F	none	0	61	23.3	17.8	0.3089887640449438
CMR-2198	105261.5	F	none	0	90	23.5	17.8	0.3202247191011236
CMR-2198	105261.5	F	none	0	125	24	17.8	0.348314606741573
CMR-2198	105261.5	F	none	0	176	25.5	17.8	0.4325842696629212
CMR-2198	105262.1	F	none	0	0	23.7	23.7	0
CMR-2198	105262.1	F	none	0	27	23.8	23.7	0.0042194092827005925
CMR-2198	105262.1	F	none	0	61	24	23.7	0.012658227848101333
CMR-2198	105262.1	F	none	0	90	25.2	23.7	0.06329113924050622
CMR-2198	105262.1	F	none	0	125	26	23.7	0.09704641350210963
CMR-2198	105262.1	F	none	0	176	27.1	23.7	0.14345991561181437
CMR-2198	105262.2	F	none	0	0	23.1	23.1	0
CMR-2198	105262.2	F	none	0	27	22.9	23.1	-0.008658008658008809
CMR-2198	105262.2	F	none	0	61	23.2	23.1	0.0043290043290042934
CMR-2198	105262.2	F	none	0	90	24.7	23.1	0.06926406926406914
CMR-2198	105262.2	F	none	0	125	26	23.1	0.1255411255411254
CMR-2198	105262.2	F	none	0	176	27.2	23.1	0.17748917748917736
CMR-2198	105262.3	F	none	0	0	19.2	19.2	0
CMR-2198	105262.3	F	none	0	27	22.3	19.2	0.16145833333333348
CMR-2198	105262.3	F	none	0	61	23.3	19.2	0.21354166666666674
CMR-2198	105262.3	F	none	0	90	27.2	19.2	0.41666666666666674
CMR-2198	105262.3	F	none	0	125	30	19.2	0.5625
CMR-2198	105262.3	F	none	0	176	28	19.2	0.4583333333333335
CMR-2198	105263.1	M	2439-s2 fixed tail	5	0	27	27	0
CMR-2198	105263.1	M	2439-s2 fixed tail	5	27	28.2	27	0.04444444444444451
CMR-2198	105263.1	M	2439-s2 fixed tail	5	61	29.5	27	0.09259259259259256
CMR-2198	105263.1	M	2439-s2 fixed tail	5	90	30.3	27	0.12222222222222223
CMR-2198	105263.2	M	2439-s2 fixed tail	5	0	26.9	26.9	0
CMR-2198	105263.2	M	2439-s2 fixed tail	5	27	27.1	26.9	0.0074349442379182396
CMR-2198	105263.2	M	2439-s2 fixed tail	5	61	29.5	26.9	0.09665427509293689
CMR-2198	105263.2	M	2439-s2 fixed tail	5	90	32.7	26.9	0.2156133828996285
CMR-2198	105263.3	M	2439-s2 fixed tail	5	0	28.4	28.4	0
CMR-2198	105263.3	M	2439-s2 fixed tail	5	27	30.8	28.4	0.08450704225352124
CMR-2198	105263.3	M	2439-s2 fixed tail	5	61	31.7	28.4	0.1161971830985915
CMR-2198	105263.3	M	2439-s2 fixed tail	5	90	33.1	28.4	0.16549295774647899
CMR-2198	105263.4	M	none	0	0	28.4	28.4	0
CMR-2198	105263.4	M	none	0	27	30.2	28.4	0.06338028169014098
CMR-2198	105263.5	M	none	0	0	28.3	28.3	0
CMR-2198	105263.5	M	none	0	27	30.2	28.3	0.06713780918727918
CMR-2198	105264.1	M	none	0	0	26.6	26.6	0
CMR-2198	105264.1	M	none	0	27	28	26.6	0.05263157894736836
CMR-2198	105265.1	F	2439-s2 fixed tail	5	0	22.3	22.3	0
CMR-2198	105265.1	F	2439-s2 fixed tail	5	27	20.9	22.3	-0.06278026905829603
CMR-2198	105265.2	F	2439-s2 fixed tail	5	0	21	21	0
CMR-2198	105265.2	F	2439-s2 fixed tail	5	27	23.4	21	0.11428571428571432
CMR-2198	105265.3	F	2439-s2 fixed tail	5	0	21.7	21.7	0
CMR-2198	105265.3	F	2439-s2 fixed tail	5	27	20.6	21.7	-0.05069124423963123
CMR-2198	105265.4	F	2439-s4 fixed tail	5	0	21.6	21.6	0
CMR-2198	105265.4	F	2439-s4 fixed tail	5	27	21.8	21.6	0.0092592592592593
CMR-2198	105265.5	F	2439-s4 fixed tail	5	0	19.8	19.8	0
CMR-2198	105265.5	F	2439-s4 fixed tail	5	27	22.9	19.8	0.15656565656565635
CMR-2198	105266.1	F	none	0	0	23.2	23.2	0
CMR-2198	105266.1	F	none	0	27	25.1	23.2	0.08189655172413812
CMR-2198	105266.2	F	2439-s4 fixed tail	5	0	23.3	23.3	0
CMR-2198	105266.2	F	2439-s4 fixed tail	5	27	23.9	23.3	0.025751072961373245
CMR-2198	105266.3	F	none	0	0	23.2	23.2	0
CMR-2198	105266.3	F	none	0	27	23.7	23.2	0.02155172413793105
CMR-2198	105266.4	F	none	0	0	22.7	22.7	0
CMR-2198	105266.4	F	none	0	27	23.6	22.7	0.0396475770925111
CMR-2198	105267.1	F	2439-s2 fixed tail	5	0	22.8	22.8	0
CMR-2198	105267.1	F	2439-s2 fixed tail	5	27	25	22.8	0.0964912280701753
CMR-2198	105267.1	F	2439-s2 fixed tail	5	61	24	22.8	0.05263157894736836
CMR-2198	105267.1	F	2439-s2 fixed tail	5	90	26.5	22.8	0.16228070175438591
CMR-2198	105267.2	F	2439-s2 fixed tail	5	0	23.9	23.9	0
CMR-2198	105267.2	F	2439-s2 fixed tail	5	27	25.2	23.9	0.05439330543933063
CMR-2198	105267.2	F	2439-s2 fixed tail	5	61	15.4	23.9	-0.35564853556485354
CMR-2198	105267.2	F	2439-s2 fixed tail	5	90	25.8	23.9	0.07949790794979084
CMR-2198	105267.3	F	2439-s2 fixed tail	5	0	20.3	20.3	0
CMR-2198	105267.3	F	2439-s2 fixed tail	5	27	21	20.3	0.034482758620689724
CMR-2198	105267.3	F	2439-s2 fixed tail	5	61	21.4	20.3	0.054187192118226424
CMR-2198	105267.3	F	2439-s2 fixed tail	5	90	22.7	20.3	0.11822660098522153
CMR-2198	105268.1	M	2439-s4 fixed tail	5	0	28.9	28.9	0
CMR-2198	105268.1	M	2439-s4 fixed tail	5	27	27.6	28.9	-0.04498269896193763
CMR-2198	105269.1	M	2439-s4 fixed tail	5	0	29.5	29.5	0
CMR-2198	105269.1	M	2439-s4 fixed tail	5	27	31.5	29.5	0.06779661016949157
CMR-2198	105269.2	M	2439-s4 fixed tail	5	0	31.2	31.2	0
CMR-2198	105269.2	M	2439-s4 fixed tail	5	27	30.8	31.2	-0.012820512820512775
CMR-2198	105270.1	M	2439-s2 fixed tail	5	0	25	25	0
CMR-2198	105270.1	M	2439-s2 fixed tail	5	27	26.6	25	0.06400000000000006
CMR-2198	105270.2	M	2439-s2 fixed tail	5	0	25.9	25.9	0
CMR-2198	105270.2	M	2439-s2 fixed tail	5	27	25	25.9	-0.03474903474903468
CMR-2198	105270.3	M	2439-s2 fixed tail	5	0	24.5	24.5	0
CMR-2198	105270.3	M	2439-s2 fixed tail	5	27	24.8	24.5	0.012244897959183598
CMR-2198	100413.1	M	none	0	0	27.8	27.8	0
CMR-2198	100413.1	M	none	0	27	29.8	27.8	0.07194244604316546
CMR-2198	100413.1	M	none	0	61	29.9	27.8	0.07553956834532372
CMR-2198	100413.1	M	none	0	90	30.9	27.8	0.11151079136690645
CMR-2198	100413.1	M	none	0	125	32	27.8	0.15107913669064743
CMR-2198	100413.1	M	none	0	176	32.5	27.8	0.1690647482014389
CMR-2198	100413.2	M	none	0	0	28.4	28.4	0
CMR-2198	100413.2	M	none	0	27	30.7	28.4	0.08098591549295775
CMR-2198	100413.2	M	none	0	61	31.7	28.4	0.1161971830985915
CMR-2198	100413.2	M	none	0	90	33	28.4	0.1619718309859155
CMR-2198	100413.2	M	none	0	125	33	28.4	0.1619718309859155
CMR-2198	100413.2	M	none	0	176	35.3	28.4	0.24295774647887325
CMR-2371	107266.1	M	2439-s4	10	0	22.3	22.3	0
CMR-2371	107266.1	M	2439-s4	10	34	24.7	22.3	0.10762331838565009
CMR-2371	107266.2	M	2439-s4	10	0	25.9	25.9	0
CMR-2371	107266.2	M	2439-s4	10	34	26.1	25.9	0.007722007722007929
CMR-2371	107265.1	M	2439-s4	10	0	24.1	24.1	0
CMR-2371	107265.1	M	2439-s4	10	34	23.4	24.1	-0.02904564315352709
CMR-2371	107267.1	F	none	0	0	19.2	19.2	0
CMR-2371	107267.1	F	none	0	34	19.5	19.2	0.015625
CMR-2371	107267.2	F	none	0	0	20.8	20.8	0
CMR-2371	107267.2	F	none	0	34	22.3	20.8	0.07211538461538458
CMR-2371	107267.3	F	none	0	0	20.4	20.4	0
CMR-2371	107267.3	F	none	0	40	21.4	20.4	0.0490196078431373
CMR-2371	107270.1	M	2439-s5	10	0	27.5	27.5	0
CMR-2371	107270.1	M	2439-s5	10	34	31.3	27.5	0.13818181818181818
CMR-2371	107270.2	M	2439-s5	10	0	28.9	28.9	0
CMR-2371	107270.2	M	2439-s5	10	34	31	28.9	0.0726643598615917
CMR-2371	107270.3	M	2439-s5	10	0	26.9	26.9	0
CMR-2371	107270.3	M	2439-s5	10	34	29.1	26.9	0.08178438661710041
CMR-2371	107270.4	M	none	0	0	25.2	25.2	0
CMR-2371	107270.4	M	none	0	40	27.5	25.2	0.09126984126984139
CMR-2371	107271.1	M	none	0	0	28.3	28.3	0
CMR-2371	107271.1	M	none	0	40	31.2	28.3	0.10247349823321539
CMR-2371	107271.2	M	none	0	0	30	30	0
CMR-2371	107271.2	M	none	0	40	34.1	30	0.13666666666666671
CMR-2371	107271.3	M	2439-s5	10	0	30.4	30.4	0
CMR-2371	107271.3	M	2439-s5	10	40	33	30.4	0.08552631578947367
CMR-2371	107272.1	F	2439-s5	10	0	21	21	0
CMR-2371	107272.2	F	none	0	0	19.5	19.5	0
CMR-2371	107272.2	F	none	0	40	21.4	19.5	0.09743589743589731
CMR-2371	107272.3	F	none	0	0	21.7	21.7	0
CMR-2371	107272.3	F	none	0	40	24	21.7	0.10599078341013835
CMR-2371	107273.2	F	2439-s5	10	0	20.5	20.5	0
CMR-2371	107273.2	F	2439-s5	10	40	21.6	20.5	0.0536585365853659
CMR-2371	107273.3	F	none	0	0	20.4	20.4	0
CMR-2371	107273.3	F	none	0	40	21.5	20.4	0.05392156862745101
CMR-2371	111030.1	M	none	0	0	25.2	25.2	0
CMR-2371	111030.1	M	none	0	34	27.7	25.2	0.0992063492063493
CMR-2371	111030.2	M	none	0	0	26.3	26.3	0
CMR-2371	111030.2	M	none	0	34	27.6	26.3	0.049429657794676896
CMR-2371	111030.3	M	none	0	0	24.6	24.6	0
CMR-2371	111030.3	M	none	0	34	24.7	24.6	0.00406504065040636
CMR-2371	111033.1	F	2439-s4	10	0	19.4	19.4	0
CMR-2371	111033.1	F	2439-s4	10	34	21.1	19.4	0.08762886597938158
CMR-2371	111033.2	F	2439-s4	10	0	19.8	19.8	0
CMR-2371	111033.2	F	2439-s4	10	34	20.4	19.8	0.030303030303030276
CMR-2371	111033.3	F	2439-s4	10	0	19.7	19.7	0
CMR-2371	111033.3	F	2439-s4	10	34	21.2	19.7	0.07614213197969533
CMR-2371	111033.4	F	2439-s5	10	0	20.8	20.8	0
CMR-2371	111033.4	F	2439-s5	10	34	22.2	20.8	0.06730769230769229
CMR-2371	111033.5	F	2439-s5	10	0	20.4	20.4	0
CMR-2371	111031.1	M	2439-s5	10	0	22.2	22.2	0
CMR-2371	111031.1	M	2439-s5	10	40	23.8	22.2	0.07207207207207222
CMR-2371	111031.2	M	2439-s5	10	0	25.4	25.4	0
CMR-2371	111031.2	M	2439-s5	10	40	28.5	25.4	0.1220472440944882
CMR-2371	111031.3	M	2439-s4	10	0	26.6	26.6	0
CMR-2371	111031.3	M	2439-s4	10	40	28.9	26.6	0.08646616541353369
CMR-2371	111031.4	M	2439-s4	10	0	25.3	25.3	0
CMR-2371	111031.4	M	2439-s4	10	40	28.6	25.3	0.1304347826086958
CMR-2371	111031.5	M	2439-s4	10	0	25	25	0
CMR-2371	111031.5	M	2439-s4	10	40	28.5	25	0.1399999999999999
CMR-2371	111032.1	F	2439-s4	10	0	20.1	20.1	0
